#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CAVIN1	MMP9	9606.ENSP00000349541	9606.ENSP00000361405	0	0	0	0	0.042	0	0	0.476	0.477
CAVIN1	CIDEC	9606.ENSP00000349541	9606.ENSP00000373328	0	0	0	0	0.054	0	0	0.485	0.492
CAVIN1	CRYAB	9606.ENSP00000349541	9606.ENSP00000433560	0	0	0	0	0.142	0	0	0.523	0.573
CAVIN1	DMD	9606.ENSP00000349541	9606.ENSP00000354923	0	0	0	0	0.042	0.301	0	0.510	0.644
CAVIN1	S100A10	9606.ENSP00000349541	9606.ENSP00000357801	0	0	0	0	0.720	0	0	0.072	0.729
CAVIN2	GNG11	9606.ENSP00000305675	9606.ENSP00000248564	0	0	0	0	0.444	0	0	0.063	0.457
CAVIN2	EHD2	9606.ENSP00000305675	9606.ENSP00000263277	0	0	0	0	0.126	0	0	0.648	0.679
CBX4	EGR1	9606.ENSP00000269397	9606.ENSP00000239938	0	0	0	0	0.048	0.054	0.500	0.069	0.524
CBX4	H4C6	9606.ENSP00000269397	9606.ENSP00000244537	0	0	0	0	0	0.518	0.500	0.165	0.781
CBX4	KAT2B	9606.ENSP00000269397	9606.ENSP00000263754	0	0	0	0	0	0	0	0.464	0.464
CBX4	UBE2S	9606.ENSP00000269397	9606.ENSP00000264552	0	0	0	0	0.056	0.071	0.900	0.059	0.906
CBX4	MECOM	9606.ENSP00000269397	9606.ENSP00000264674	0	0	0	0	0	0.054	0.500	0	0.506
CBX4	ZEB2	9606.ENSP00000269397	9606.ENSP00000487174	0	0	0	0	0	0.311	0	0.166	0.401
CBX4	H2BC9	9606.ENSP00000269397	9606.ENSP00000479169	0	0	0	0	0.044	0.055	0.500	0	0.508
CBX4	H2BC5	9606.ENSP00000269397	9606.ENSP00000289316	0	0	0	0	0.043	0.055	0.500	0	0.508
CBX4	PPARG	9606.ENSP00000269397	9606.ENSP00000287820	0	0	0	0	0	0	0.500	0.068	0.514
CBX4	CDC20	9606.ENSP00000269397	9606.ENSP00000361540	0	0	0	0	0.042	0.054	0.540	0.096	0.572
CBX4	JUN	9606.ENSP00000269397	9606.ENSP00000360266	0	0	0	0	0.067	0.199	0.500	0.151	0.640
CBX4	H2BC21	9606.ENSP00000269397	9606.ENSP00000358151	0	0	0	0	0.072	0.201	0.500	0.162	0.648
CBX4	UBE2C	9606.ENSP00000269397	9606.ENSP00000348838	0	0	0	0	0	0.071	0.900	0.075	0.906
CBX5	NFIB	9606.ENSP00000209875	9606.ENSP00000370340	0	0	0	0	0.044	0	0	0.409	0.410
CBX5	HMGB3	9606.ENSP00000209875	9606.ENSP00000359393	0	0	0	0	0.127	0.073	0	0.333	0.414
CBX5	RAD21	9606.ENSP00000209875	9606.ENSP00000297338	0	0	0	0	0.095	0.126	0	0.326	0.421
CBX5	KLF11	9606.ENSP00000209875	9606.ENSP00000307023	0	0	0	0	0	0.328	0	0.183	0.428
CBX5	STAT5A	9606.ENSP00000209875	9606.ENSP00000341208	0	0	0	0	0	0.334	0	0.192	0.439
CBX5	ILF3	9606.ENSP00000209875	9606.ENSP00000404121	0	0	0	0	0.061	0	0	0.432	0.443
CBX5	FN1	9606.ENSP00000209875	9606.ENSP00000346839	0	0	0	0	0	0	0	0.466	0.465
CBX5	LMO2	9606.ENSP00000209875	9606.ENSP00000257818	0	0	0	0	0	0.045	0	0.471	0.473
CBX5	KAT2B	9606.ENSP00000209875	9606.ENSP00000263754	0	0	0	0	0	0	0	0.488	0.488
CBX5	MDM2	9606.ENSP00000209875	9606.ENSP00000258149	0	0	0	0	0.049	0.067	0	0.525	0.542
CBX5	H2BC21	9606.ENSP00000209875	9606.ENSP00000358151	0	0	0	0	0	0.189	0	0.488	0.567
CBX5	UHRF1	9606.ENSP00000209875	9606.ENSP00000479617	0	0	0	0	0.090	0	0	0.557	0.579
CBX5	LMNB1	9606.ENSP00000209875	9606.ENSP00000261366	0	0	0	0	0.105	0.212	0	0.500	0.617
CBX5	ZWINT	9606.ENSP00000209875	9606.ENSP00000363055	0	0	0	0	0.087	0	0	0.749	0.761
CBX5	CEBPA	9606.ENSP00000209875	9606.ENSP00000427514	0	0	0	0	0	0	0	0.789	0.789
CBX5	H4C6	9606.ENSP00000209875	9606.ENSP00000244537	0	0	0	0	0.047	0.831	0	0.496	0.911
CCDC3	SERTAD4	9606.ENSP00000368102	9606.ENSP00000355979	0	0	0	0	0.062	0	0	0.404	0.417
CCDC50	TNIP1	9606.ENSP00000376249	9606.ENSP00000317891	0	0	0	0	0.049	0	0	0.461	0.465
CCDC69	RMI2	9606.ENSP00000347586	9606.ENSP00000310356	0	0	0	0	0	0.656	0	0.182	0.706
CCDC69	RMI1	9606.ENSP00000347586	9606.ENSP00000317039	0	0	0	0	0	0.605	0	0	0.605
CCDC80	DCN	9606.ENSP00000206423	9606.ENSP00000052754	0	0	0	0	0.364	0.100	0	0.106	0.444
CCDC80	MFAP4	9606.ENSP00000206423	9606.ENSP00000378957	0	0	0	0	0.221	0.046	0	0.262	0.404
CCDC80	FBLN2	9606.ENSP00000206423	9606.ENSP00000384169	0	0	0	0	0.229	0.091	0	0.231	0.414
CCDC80	SDC1	9606.ENSP00000206423	9606.ENSP00000370542	0	0	0	0	0.047	0	0	0.423	0.426
CCDC80	COL14A1	9606.ENSP00000206423	9606.ENSP00000297848	0	0	0	0	0.276	0.045	0	0.237	0.427
CCDC80	OGN	9606.ENSP00000206423	9606.ENSP00000364711	0	0	0	0	0.247	0.100	0	0.228	0.431
CCDC80	POSTN	9606.ENSP00000206423	9606.ENSP00000369071	0	0	0	0	0.287	0	0	0.241	0.436
CCDC80	NTRK2	9606.ENSP00000206423	9606.ENSP00000277120	0	0	0	0	0.047	0.067	0	0.424	0.443
CCDC80	FBLN1	9606.ENSP00000206423	9606.ENSP00000331544	0	0	0	0	0.275	0.091	0	0.232	0.450
CCDC80	SAMD4A	9606.ENSP00000206423	9606.ENSP00000452535	0	0	0.260	0	0.067	0.066	0	0.265	0.463
CCDC80	EFEMP1	9606.ENSP00000206423	9606.ENSP00000378058	0	0	0	0	0.343	0.091	0	0.173	0.464
CCDC80	VGLL3	9606.ENSP00000206423	9606.ENSP00000381436	0	0	0	0	0.382	0	0	0.178	0.470
CCDC80	SRPX	9606.ENSP00000206423	9606.ENSP00000367794	0	0	0	0.576	0.184	0	0	0.411	0.499
CCDC80	MFAP5	9606.ENSP00000206423	9606.ENSP00000352455	0	0	0	0	0.377	0	0	0.245	0.510
CCDC80	COL1A1	9606.ENSP00000206423	9606.ENSP00000225964	0	0	0	0	0.366	0.045	0	0.257	0.511
CCDC80	RBMS3	9606.ENSP00000206423	9606.ENSP00000373277	0	0	0	0	0.393	0	0	0.359	0.594
CCDC80	FBN1	9606.ENSP00000206423	9606.ENSP00000325527	0	0	0	0	0.466	0.091	0	0.234	0.596
CCL13	CCL2	9606.ENSP00000225844	9606.ENSP00000225831	0	0	0.054	0.961	0.150	0.292	0	0.756	0.842
CCL13	SELP	9606.ENSP00000225844	9606.ENSP00000263686	0	0	0	0	0.099	0	0	0.413	0.448
CCL13	MRC1	9606.ENSP00000225844	9606.ENSP00000455897	0	0	0	0	0.250	0	0	0.327	0.474
CCL13	PECAM1	9606.ENSP00000225844	9606.ENSP00000457421	0	0	0	0	0.102	0.099	0	0.462	0.526
CCL13	IL6	9606.ENSP00000225844	9606.ENSP00000385675	0	0	0	0	0.087	0	0	0.547	0.569
CCL13	CD163	9606.ENSP00000225844	9606.ENSP00000352071	0	0	0	0	0.226	0.099	0	0.493	0.615
CCL13	CD209	9606.ENSP00000225844	9606.ENSP00000315477	0	0	0	0	0.520	0	0	0.329	0.664
CCL13	CXCL2	9606.ENSP00000225844	9606.ENSP00000427279	0	0	0	0	0.097	0	0.500	0.526	0.767
CCL13	CCL28	9606.ENSP00000225844	9606.ENSP00000354416	0	0	0	0	0	0.994	0.500	0.193	0.997
CCL13	CXCL12	9606.ENSP00000225844	9606.ENSP00000379140	0	0	0	0	0.111	0.994	0.500	0.525	0.998
CCL13	CCL8	9606.ENSP00000225844	9606.ENSP00000378118	0	0	0.062	0.957	0.495	0.994	0	0.514	0.998
CCL2	DCN	9606.ENSP00000225831	9606.ENSP00000052754	0	0	0	0	0.098	0	0	0.370	0.407
CCL2	MIF	9606.ENSP00000225831	9606.ENSP00000215754	0	0	0	0	0	0	0	0.836	0.836
CCL2	CTSG	9606.ENSP00000225831	9606.ENSP00000216336	0	0	0	0	0	0	0	0.435	0.435
CCL2	NAMPT	9606.ENSP00000225831	9606.ENSP00000222553	0	0	0	0	0.070	0	0	0.571	0.583
CCL2	MS4A4A	9606.ENSP00000225831	9606.ENSP00000338648	0	0	0	0	0.087	0	0	0.370	0.400
CCL2	LIPE	9606.ENSP00000225831	9606.ENSP00000244289	0	0	0	0	0	0	0	0.400	0.400
CCL2	H4C6	9606.ENSP00000225831	9606.ENSP00000244537	0	0	0	0	0	0.292	0	0.200	0.409
CCL2	PTGER4	9606.ENSP00000225831	9606.ENSP00000302846	0	0	0	0	0.063	0	0	0.398	0.412
CCL2	CH25H	9606.ENSP00000225831	9606.ENSP00000360918	0	0	0	0	0.247	0	0	0.252	0.413
CCL2	EPAS1	9606.ENSP00000225831	9606.ENSP00000263734	0	0	0	0	0.108	0	0	0.370	0.414
CCL2	MUC1	9606.ENSP00000225831	9606.ENSP00000484824	0	0	0	0	0.069	0	0	0.396	0.414
CCL2	TGFBR2	9606.ENSP00000225831	9606.ENSP00000351905	0	0	0	0	0.062	0	0	0.403	0.416
CCL2	FOXO1	9606.ENSP00000225831	9606.ENSP00000368880	0	0	0	0	0	0	0	0.416	0.416
CCL2	KLF2	9606.ENSP00000225831	9606.ENSP00000248071	0	0	0	0	0.048	0	0	0.415	0.419
CCL2	LAMP1	9606.ENSP00000225831	9606.ENSP00000333298	0	0	0	0	0.042	0	0	0.419	0.419
CCL2	CLEC10A	9606.ENSP00000225831	9606.ENSP00000254868	0	0	0	0	0.105	0	0	0.378	0.420
CCL2	SERPING1	9606.ENSP00000225831	9606.ENSP00000278407	0	0	0	0	0.181	0	0	0.322	0.421
CCL2	RUNX2	9606.ENSP00000225831	9606.ENSP00000360493	0	0	0	0	0.102	0	0	0.393	0.432
CCL2	CFD	9606.ENSP00000225831	9606.ENSP00000468253	0	0	0	0	0.044	0	0	0.435	0.437
CCL2	KLF4	9606.ENSP00000225831	9606.ENSP00000363804	0	0	0	0	0.074	0	0	0.419	0.438
CCL2	NRP1	9606.ENSP00000225831	9606.ENSP00000265371	0	0	0	0	0.138	0	0	0.376	0.439
CCL2	CEBPA	9606.ENSP00000225831	9606.ENSP00000427514	0	0	0	0	0	0	0	0.445	0.445
CCL2	ERBB2	9606.ENSP00000225831	9606.ENSP00000269571	0	0	0	0	0	0	0	0.448	0.448
CCL2	DUSP1	9606.ENSP00000225831	9606.ENSP00000239223	0	0	0	0	0.056	0	0	0.445	0.453
CCL2	IL11RA	9606.ENSP00000225831	9606.ENSP00000450565	0	0	0	0	0	0	0	0.454	0.454
CCL2	STAT5A	9606.ENSP00000225831	9606.ENSP00000341208	0	0	0	0	0.061	0	0	0.446	0.458
CCL2	CLDN5	9606.ENSP00000225831	9606.ENSP00000385477	0	0	0	0	0.047	0	0	0.454	0.458
CCL2	LPL	9606.ENSP00000225831	9606.ENSP00000497642	0	0	0	0	0.062	0	0	0.447	0.459
CCL2	FGF1	9606.ENSP00000225831	9606.ENSP00000480791	0	0	0	0	0.079	0	0	0.439	0.462
CCL2	FBLN1	9606.ENSP00000225831	9606.ENSP00000331544	0	0	0	0	0.076	0	0	0.455	0.475
CCL2	S100B	9606.ENSP00000225831	9606.ENSP00000291700	0	0	0	0	0.047	0	0	0.473	0.476
CCL2	EGR1	9606.ENSP00000225831	9606.ENSP00000239938	0	0	0	0	0.081	0	0	0.471	0.493
CCL2	CDH5	9606.ENSP00000225831	9606.ENSP00000497290	0	0	0	0	0.062	0	0	0.507	0.517
CCL2	RARRES2	9606.ENSP00000225831	9606.ENSP00000418009	0	0	0	0	0.064	0	0	0.509	0.520
CCL2	CDH1	9606.ENSP00000225831	9606.ENSP00000261769	0	0	0	0	0	0	0	0.521	0.521
CCL2	POSTN	9606.ENSP00000225831	9606.ENSP00000369071	0	0	0	0	0.146	0	0	0.478	0.536
CCL2	CD209	9606.ENSP00000225831	9606.ENSP00000315477	0	0	0	0	0.089	0	0	0.512	0.537
CCL2	NT5E	9606.ENSP00000225831	9606.ENSP00000257770	0	0	0	0	0.103	0	0	0.507	0.538
CCL2	GPX3	9606.ENSP00000225831	9606.ENSP00000373477	0	0	0	0	0.060	0	0	0.531	0.541
CCL2	OCLN	9606.ENSP00000225831	9606.ENSP00000347379	0	0	0	0	0	0	0	0.546	0.546
CCL2	PRF1	9606.ENSP00000225831	9606.ENSP00000398568	0	0	0	0	0.055	0	0	0.574	0.580
CCL2	VWF	9606.ENSP00000225831	9606.ENSP00000261405	0	0	0	0	0.067	0	0	0.582	0.593
CCL2	COL1A1	9606.ENSP00000225831	9606.ENSP00000225964	0	0	0	0	0.110	0	0	0.573	0.604
CCL2	CFH	9606.ENSP00000225831	9606.ENSP00000356399	0	0	0	0	0.126	0	0	0.568	0.606
CCL2	CLU	9606.ENSP00000225831	9606.ENSP00000315130	0	0	0	0	0.052	0	0	0.604	0.608
CCL2	CD34	9606.ENSP00000225831	9606.ENSP00000310036	0	0	0	0	0.096	0	0	0.590	0.614
CCL2	IRF7	9606.ENSP00000225831	9606.ENSP00000380697	0	0	0	0	0.146	0	0	0.574	0.620
CCL2	HBEGF	9606.ENSP00000225831	9606.ENSP00000230990	0	0	0.210	0	0.160	0	0	0.474	0.620
CCL2	RBP4	9606.ENSP00000225831	9606.ENSP00000360522	0	0	0	0	0	0	0	0.628	0.628
CCL2	FGF7	9606.ENSP00000225831	9606.ENSP00000267843	0	0	0	0	0.091	0	0	0.620	0.639
CCL2	PDGFRA	9606.ENSP00000225831	9606.ENSP00000257290	0	0	0	0	0.087	0	0	0.627	0.645
CCL2	F3	9606.ENSP00000225831	9606.ENSP00000334145	0	0	0	0	0.083	0	0	0.649	0.664
CCL2	CD36	9606.ENSP00000225831	9606.ENSP00000415743	0	0	0	0	0.089	0	0	0.652	0.670
CCL2	PECAM1	9606.ENSP00000225831	9606.ENSP00000457421	0	0	0	0	0.099	0.099	0	0.626	0.670
CCL2	THBD	9606.ENSP00000225831	9606.ENSP00000366307	0	0	0	0	0.102	0	0	0.650	0.672
CCL2	KIT	9606.ENSP00000225831	9606.ENSP00000288135	0	0	0	0	0.067	0	0	0.679	0.687
CCL2	FCGR2B	9606.ENSP00000225831	9606.ENSP00000351497	0	0	0	0	0.056	0	0	0.688	0.693
CCL2	FABP4	9606.ENSP00000225831	9606.ENSP00000256104	0	0	0	0	0.094	0	0	0.678	0.695
CCL2	IL33	9606.ENSP00000225831	9606.ENSP00000370842	0	0	0	0	0.072	0	0	0.697	0.706
CCL2	TLR3	9606.ENSP00000225831	9606.ENSP00000296795	0	0	0	0	0.094	0	0	0.690	0.707
CCL2	SELP	9606.ENSP00000225831	9606.ENSP00000263686	0	0	0	0	0.069	0	0	0.701	0.710
CCL2	TEK	9606.ENSP00000225831	9606.ENSP00000369375	0	0	0	0	0.068	0	0	0.705	0.713
CCL2	DPP4	9606.ENSP00000225831	9606.ENSP00000353731	0	0	0	0	0	0	0	0.714	0.714
CCL2	FN1	9606.ENSP00000225831	9606.ENSP00000346839	0	0	0	0	0.087	0	0	0.709	0.723
CCL2	EGFR	9606.ENSP00000225831	9606.ENSP00000275493	0	0	0	0	0.060	0	0	0.720	0.725
CCL2	SPP1	9606.ENSP00000225831	9606.ENSP00000378517	0	0	0	0	0.155	0	0	0.689	0.726
CCL2	PPARG	9606.ENSP00000225831	9606.ENSP00000287820	0	0	0	0	0.088	0	0	0.717	0.731
CCL2	FGF2	9606.ENSP00000225831	9606.ENSP00000264498	0	0	0	0	0.101	0	0	0.715	0.732
CCL2	SOCS3	9606.ENSP00000225831	9606.ENSP00000330341	0	0	0	0	0.196	0	0	0.700	0.749
CCL2	FOS	9606.ENSP00000225831	9606.ENSP00000306245	0	0	0	0	0.106	0	0	0.739	0.756
CCL2	IGF1	9606.ENSP00000225831	9606.ENSP00000376637	0	0	0	0	0.060	0	0	0.755	0.760
CCL2	LEP	9606.ENSP00000225831	9606.ENSP00000312652	0	0	0	0	0	0	0	0.769	0.769
CCL2	CD163	9606.ENSP00000225831	9606.ENSP00000352071	0	0	0	0	0.136	0.099	0	0.745	0.784
CCL2	GNAI1	9606.ENSP00000225831	9606.ENSP00000497260	0	0	0	0	0	0.800	0	0.068	0.805
CCL2	GNG2	9606.ENSP00000225831	9606.ENSP00000334448	0	0	0	0	0.044	0.800	0	0.078	0.808
CCL2	MMP9	9606.ENSP00000225831	9606.ENSP00000361405	0	0	0	0	0.073	0	0	0.802	0.809
CCL2	MRC1	9606.ENSP00000225831	9606.ENSP00000455897	0	0	0	0	0.081	0	0	0.819	0.827
CCL2	STAT1	9606.ENSP00000225831	9606.ENSP00000354394	0	0	0	0	0.136	0	0	0.812	0.831
CCL2	CXCL12	9606.ENSP00000225831	9606.ENSP00000379140	0	0	0	0	0.162	0	0	0.818	0.841
CCL2	TLR4	9606.ENSP00000225831	9606.ENSP00000363089	0	0	0	0	0.130	0	0	0.832	0.847
CCL2	CSF1R	9606.ENSP00000225831	9606.ENSP00000286301	0	0	0	0	0.111	0	0	0.848	0.860
CCL2	PTGS2	9606.ENSP00000225831	9606.ENSP00000356438	0	0	0	0	0.166	0	0	0.848	0.867
CCL2	CXCL2	9606.ENSP00000225831	9606.ENSP00000427279	0	0	0	0	0.451	0	0.400	0.803	0.929
CCL2	JUN	9606.ENSP00000225831	9606.ENSP00000360266	0	0	0	0	0.083	0	0.900	0.800	0.980
CCL2	IL6	9606.ENSP00000225831	9606.ENSP00000385675	0	0	0	0	0.517	0	0.400	0.953	0.985
CCL2	CCL8	9606.ENSP00000225831	9606.ENSP00000378118	0	0	0.052	0.966	0.781	0.994	0	0.869	0.999
CCL28	CCNB1	9606.ENSP00000354416	9606.ENSP00000256442	0	0	0	0	0	0	0	0.433	0.433
CCL28	LEP	9606.ENSP00000354416	9606.ENSP00000312652	0	0	0	0	0	0	0	0.447	0.447
CCL28	CXCL12	9606.ENSP00000354416	9606.ENSP00000379140	0	0	0	0	0	0.994	0.500	0.222	0.997
CCL28	CXCL2	9606.ENSP00000354416	9606.ENSP00000427279	0	0	0	0	0	0.994	0.500	0.180	0.997
CCL8	SELP	9606.ENSP00000378118	9606.ENSP00000263686	0	0	0	0	0.092	0	0	0.460	0.489
CCL8	TLR3	9606.ENSP00000378118	9606.ENSP00000296795	0	0	0	0	0.111	0	0	0.366	0.412
CCL8	LEP	9606.ENSP00000378118	9606.ENSP00000312652	0	0	0	0	0.049	0	0	0.510	0.514
CCL8	CLU	9606.ENSP00000378118	9606.ENSP00000315130	0	0	0	0	0.050	0	0	0.416	0.421
CCL8	CD163	9606.ENSP00000378118	9606.ENSP00000352071	0	0	0	0	0.184	0.099	0	0.599	0.679
CCL8	STAT1	9606.ENSP00000378118	9606.ENSP00000354394	0	0	0	0	0.192	0	0	0.400	0.494
CCL8	MMP9	9606.ENSP00000378118	9606.ENSP00000361405	0	0	0	0	0.120	0	0	0.349	0.402
CCL8	TLR4	9606.ENSP00000378118	9606.ENSP00000363089	0	0	0	0	0.117	0	0	0.380	0.429
CCL8	IL33	9606.ENSP00000378118	9606.ENSP00000370842	0	0	0	0	0.074	0	0	0.392	0.412
CCL8	MRC1	9606.ENSP00000378118	9606.ENSP00000455897	0	0	0	0	0.146	0	0	0.332	0.405
CCL8	IRF7	9606.ENSP00000378118	9606.ENSP00000380697	0	0	0	0	0.174	0	0	0.374	0.461
CCL8	CXCL12	9606.ENSP00000378118	9606.ENSP00000379140	0	0	0	0	0.156	0	0	0.585	0.635
CCL8	IL6	9606.ENSP00000378118	9606.ENSP00000385675	0	0	0	0	0.223	0	0	0.614	0.687
CCL8	CXCL2	9606.ENSP00000378118	9606.ENSP00000427279	0	0	0	0	0.134	0.994	0	0.676	0.998
CCM2L	PTPRB	9606.ENSP00000262659	9606.ENSP00000334928	0	0	0	0	0.276	0.106	0	0.174	0.418
CCM2L	MMRN2	9606.ENSP00000262659	9606.ENSP00000361097	0	0	0	0	0.240	0.098	0	0.244	0.437
CCM2L	CDH5	9606.ENSP00000262659	9606.ENSP00000497290	0	0	0	0	0.357	0.066	0	0.198	0.476
CCM2L	ITGB1BP1	9606.ENSP00000262659	9606.ENSP00000353850	0	0	0	0	0	0	0	0.477	0.477
CCM2L	ROBO4	9606.ENSP00000262659	9606.ENSP00000304945	0	0	0	0	0.423	0	0	0.156	0.492
CCN4	DCN	9606.ENSP00000250160	9606.ENSP00000052754	0	0	0	0	0.181	0	0	0.726	0.766
CCN4	SFRP1	9606.ENSP00000250160	9606.ENSP00000220772	0	0	0	0	0.072	0	0	0.442	0.460
CCN4	COL1A1	9606.ENSP00000250160	9606.ENSP00000225964	0	0	0	0	0.274	0	0	0.310	0.477
CCN4	COL11A1	9606.ENSP00000250160	9606.ENSP00000359114	0	0	0	0	0.246	0	0	0.248	0.408
CCN4	RUNX2	9606.ENSP00000250160	9606.ENSP00000360493	0	0	0	0	0.129	0	0	0.359	0.417
CCN4	LEF1	9606.ENSP00000250160	9606.ENSP00000265165	0	0	0	0	0.074	0	0	0.398	0.420
CCN4	FN1	9606.ENSP00000250160	9606.ENSP00000346839	0	0	0	0	0.126	0	0	0.372	0.427
CCN4	COL10A1	9606.ENSP00000250160	9606.ENSP00000327368	0	0	0	0	0.413	0	0	0.219	0.521
CCN4	POSTN	9606.ENSP00000250160	9606.ENSP00000369071	0	0	0	0	0.347	0	0	0.389	0.584
CCN4	VWF	9606.ENSP00000250160	9606.ENSP00000261405	0	0	0	0	0.110	0	0	0.598	0.627
CCN5	VWF	9606.ENSP00000361959	9606.ENSP00000261405	0	0	0	0	0.047	0	0	0.626	0.628
CCN5	MFAP5	9606.ENSP00000361959	9606.ENSP00000352455	0	0	0	0	0.248	0	0	0.252	0.413
CCN5	FBLN2	9606.ENSP00000361959	9606.ENSP00000384169	0	0	0	0	0.180	0	0	0.321	0.420
CCN5	ZNF423	9606.ENSP00000361959	9606.ENSP00000455426	0	0	0	0	0.049	0	0	0.475	0.479
CCN5	IGF1	9606.ENSP00000361959	9606.ENSP00000376637	0	0	0	0	0.068	0	0	0.565	0.577
CCNB1	TRIP13	9606.ENSP00000256442	9606.ENSP00000166345	0	0	0	0	0.686	0.112	0	0.331	0.797
CCNB1	H4C6	9606.ENSP00000256442	9606.ENSP00000244537	0	0	0	0	0.056	0.069	0.400	0.278	0.568
CCNB1	GINS2	9606.ENSP00000256442	9606.ENSP00000253462	0	0	0	0	0.379	0.058	0	0.438	0.643
CCNB1	NUP210	9606.ENSP00000256442	9606.ENSP00000254508	0	0	0	0	0.119	0	0.400	0.089	0.476
CCNB1	MET	9606.ENSP00000256442	9606.ENSP00000317272	0	0	0	0	0.063	0.098	0	0.350	0.402
CCNB1	PTGS2	9606.ENSP00000256442	9606.ENSP00000356438	0	0	0	0	0.067	0	0	0.396	0.412
CCNB1	RMI2	9606.ENSP00000256442	9606.ENSP00000310356	0	0	0	0	0.365	0	0	0.119	0.416
CCNB1	HMGB3	9606.ENSP00000256442	9606.ENSP00000359393	0	0	0	0	0.324	0.051	0	0.179	0.428
CCNB1	FOS	9606.ENSP00000256442	9606.ENSP00000306245	0	0	0	0	0	0.062	0	0.420	0.432
CCNB1	CDKN2B	9606.ENSP00000256442	9606.ENSP00000276925	0	0	0	0	0	0.091	0	0.402	0.433
CCNB1	CDKN2C	9606.ENSP00000256442	9606.ENSP00000262662	0	0	0	0	0.068	0.091	0	0.448	0.491
CCNB1	EIF1	9606.ENSP00000256442	9606.ENSP00000419449	0	0	0	0	0.068	0	0	0.480	0.495
CCNB1	YAP1	9606.ENSP00000256442	9606.ENSP00000478927	0	0	0	0	0.074	0.059	0	0.515	0.541
CCNB1	MMP9	9606.ENSP00000256442	9606.ENSP00000361405	0	0	0	0	0.081	0	0	0.535	0.555
CCNB1	JUN	9606.ENSP00000256442	9606.ENSP00000360266	0	0	0	0	0	0.131	0	0.516	0.561
CCNB1	UHRF1	9606.ENSP00000256442	9606.ENSP00000479617	0	0	0	0	0.415	0	0	0.289	0.567
CCNB1	STAT1	9606.ENSP00000256442	9606.ENSP00000354394	0	0	0	0	0.063	0	0	0.568	0.578
CCNB1	CCND2	9606.ENSP00000256442	9606.ENSP00000261254	0	0	0	0.623	0.107	0.048	0	0.554	0.588
CCNB1	H2BC5	9606.ENSP00000256442	9606.ENSP00000289316	0	0	0	0	0.061	0.052	0.400	0.330	0.594
CCNB1	PPP2R1B	9606.ENSP00000256442	9606.ENSP00000311344	0	0	0	0	0.097	0.092	0.500	0.139	0.599
CCNB1	ERBB2	9606.ENSP00000256442	9606.ENSP00000269571	0	0	0	0	0	0	0	0.607	0.607
CCNB1	MCM2	9606.ENSP00000256442	9606.ENSP00000265056	0	0.005	0	0	0.407	0.140	0	0.294	0.608
CCNB1	IL6	9606.ENSP00000256442	9606.ENSP00000385675	0	0	0	0	0	0	0	0.609	0.609
CCNB1	H2BC9	9606.ENSP00000256442	9606.ENSP00000479169	0	0	0	0	0.084	0.052	0.400	0.341	0.611
CCNB1	DTL	9606.ENSP00000256442	9606.ENSP00000355958	0	0	0	0	0.523	0	0	0.281	0.643
CCNB1	H2BC21	9606.ENSP00000256442	9606.ENSP00000358151	0	0	0	0	0	0.052	0.400	0.423	0.643
CCNB1	TGFBR2	9606.ENSP00000256442	9606.ENSP00000351905	0	0	0	0	0.055	0.334	0	0.531	0.679
CCNB1	RUNX2	9606.ENSP00000256442	9606.ENSP00000360493	0	0	0	0	0	0	0.400	0.499	0.686
CCNB1	CDH1	9606.ENSP00000256442	9606.ENSP00000261769	0	0	0	0	0.047	0.292	0	0.572	0.686
CCNB1	DBF4	9606.ENSP00000256442	9606.ENSP00000265728	0	0	0	0	0.298	0.100	0	0.557	0.695
CCNB1	ZWILCH	9606.ENSP00000256442	9606.ENSP00000311429	0	0	0	0	0.386	0	0.400	0.257	0.702
CCNB1	TACC3	9606.ENSP00000256442	9606.ENSP00000326550	0	0	0	0	0.514	0.126	0	0.356	0.703
CCNB1	GINS1	9606.ENSP00000256442	9606.ENSP00000262460	0	0	0	0	0.456	0.091	0	0.462	0.711
CCNB1	LMNB1	9606.ENSP00000256442	9606.ENSP00000261366	0	0	0	0	0.291	0	0.400	0.406	0.725
CCNB1	RAD21	9606.ENSP00000256442	9606.ENSP00000297338	0	0	0	0	0.138	0.301	0.400	0.367	0.741
CCNB1	CENPU	9606.ENSP00000256442	9606.ENSP00000281453	0	0	0	0	0.418	0	0.400	0.334	0.747
CCNB1	MDM2	9606.ENSP00000256442	9606.ENSP00000258149	0	0	0	0	0.054	0.073	0	0.735	0.748
CCNB1	UBE2S	9606.ENSP00000256442	9606.ENSP00000264552	0	0	0	0	0.249	0.072	0.500	0.410	0.767
CCNB1	PCLAF	9606.ENSP00000256442	9606.ENSP00000300035	0	0	0	0	0.542	0	0	0.574	0.796
CCNB1	FOXO1	9606.ENSP00000256442	9606.ENSP00000368880	0	0	0	0	0	0.693	0	0.372	0.799
CCNB1	EGFR	9606.ENSP00000256442	9606.ENSP00000275493	0	0	0	0	0.042	0.103	0	0.790	0.804
CCNB1	RGCC	9606.ENSP00000256442	9606.ENSP00000368664	0	0	0	0	0	0	0	0.810	0.810
